ACC_YEAR,SGG_CD,SGG_NM,BJDONG_CD,BJDONG_NM,LAND_GBN,LAND_GBN_NM,BONBEON,BUBEON,BLDG_NM,DEAL_YMD,OBJ_AMT,BLDG_AREA,TOT_AREA,FLOOR,RIGHT_GBN,CNTL_YMD,BUILD_YEAR,HOUSE_TYPE,REQ_GBN,RDEALER_LAWDNM
2023,11740,강동구,11000,강일동,1,대지,0677,0000,강일 포디움,2023-05-15,10400,23.09,35.32,4.0,,,2016,오피스텔,중개거래,경기 하남시
2023,11680,강남구,10100,역삼동,1,대지,0707,0001,두꺼비빌딩,2023-05-15,18850,25.92,36.45,14.0,,,1990,오피스텔,중개거래,서울 강남구
2023,11440,마포구,11000,노고산동,1,대지,0031,0090,	신촌르·메이에르타운(Ⅱ)	,2023-05-15,13300,28.01,38.14,6.0,,,1999,오피스텔,중개거래,서울 마포구
2023,11680,강남구,10400,청담동,1,대지,0129,0007,빌폴라리스,2023-05-15,570000,166.01,0.0,11.0,,,2009,아파트,중개거래,서울 강남구
2023,11260,중랑구,10100,면목동,1,대지,0555,0011,지은아트빌(555-11),2023-05-15,30500,42.78,30.14,2.0,,,2014,연립다세대,중개거래,서울 중랑구
2023,11530,구로구,10200,구로동,1,대지,0806,0005,구로아트빌라6동,2023-05-15,15000,38.7,13.52,5.0,,,2012,연립다세대,직거래,
2023,11320,도봉구,10600,방학동,1,대지,0616,0028,대선리치빌,2023-05-15,17500,47.08,24.79,5.0,,,2009,연립다세대,중개거래,서울 도봉구
2023,11560,영등포구,12400,문래동6가,1,대지,0008,0000,문래임광그대가,2023-05-15,50800,85.84,107.67,8.0,,,2005,오피스텔,직거래,
2023,11350,노원구,10300,공릉동,1,대지,0737,0000,삼익아파트,2023-05-15,71000,114.88,0.0,3.0,,,1995,아파트,중개거래,서울 노원구
2023,11620,관악구,10200,신림동,1,대지,0610,0130,동성리치빌,2023-05-15,28850,55.97,35.29,1.0,,,2008,연립다세대,중개거래,서울 관악구
2023,11440,마포구,10100,아현동,1,대지,0777,0000,마포래미안푸르지오4단지,2023-05-15,127000,59.97,0.0,12.0,,,2014,아파트,중개거래,서울 마포구
2023,11305,강북구,10300,수유동,1,대지,0356,0011,신성에어빌A동,2023-05-15,9450,26.13,14.63,4.0,,,2002,연립다세대,중개거래,서울 강북구
2023,11290,성북구,13300,정릉동,1,대지,0710,0081,대일주택,2023-05-15,30000,73.88,94.0,1.0,,,1980,연립다세대,중개거래,서울 성북구
2023,11320,도봉구,10600,방학동,1,대지,0717,0002,방학지음재힐스,2023-05-15,13800,14.79,0.0,10.0,,,2018,아파트,중개거래,서울 도봉구
2023,11260,중랑구,10200,상봉동,1,대지,0200,0064,써니하우스,2023-05-15,28000,29.97,23.26,2.0,,,2016,연립다세대,중개거래,서울 중랑구
2023,11680,강남구,10100,역삼동,1,대지,0707,0001,두꺼비빌딩,2023-05-15,18850,25.92,36.45,14.0,,,1990,오피스텔,중개거래,서울 강남구
2023,11545,금천구,10200,독산동,1,대지,0956,0000,삼익,2023-05-15,40000,59.96,0.0,12.0,,,1998,아파트,중개거래,서울 금천구
2023,11650,서초구,10300,우면동,1,대지,0007,0007,아름다운공간1,2023-05-15,21700,21.08,12.56,4.0,,,2015,연립다세대,중개거래,서울 서초구
2023,11260,중랑구,10500,망우동,1,대지,0508,0006,더하이어,2023-05-15,10000,12.02,0.0,11.0,,,2013,아파트,중개거래,서울 중랑구
2023,11380,은평구,10700,응암동,1,대지,0074,0017,목화빌라,2023-05-15,23000,62.52,32.83,1.0,,,1993,연립다세대,직거래,
2023,11305,강북구,10100,미아동,1,대지,0791,1692,세명그린빌(791-1692),2023-05-15,9000,37.2,18.4,3.0,,,2007,연립다세대,중개거래,서울 강북구
2023,11530,구로구,10200,구로동,1,대지,0798,0034,대동(798-34),2023-05-15,27500,59.25,25.77,4.0,,,1998,연립다세대,직거래,
2023,11650,서초구,10800,서초동,1,대지,1312,0003,롯데캐슬클래식,2023-05-15,189550,84.98,0.0,16.0,,,2006,아파트,직거래,
2023,11140,중구,16200,신당동,1,대지,0160,0005,신당아르브,2023-05-15,15500,18.08,0.0,4.0,,,2014,아파트,중개거래,서울 중구
2023,11470,양천구,10300,신월동,1,대지,0148,0019,나우리치빌,2023-05-15,8000,29.93,14.92,2.0,,,2012,연립다세대,직거래,
2023,11305,강북구,10400,우이동,1,대지,0047,0021,보람맨션,2023-05-15,18000,59.97,21.65,4.0,,,2001,연립다세대,중개거래,서울 강북구
2023,11590,동작구,10200,상도동,1,대지,0408,0000,상도동삼호아파트,2023-05-15,80500,84.52,0.0,11.0,,,1994,아파트,중개거래,서울 관악구
2023,11200,성동구,11000,금호동2가,1,대지,1215,0000,금호자이1차,2023-05-15,127500,84.98,0.0,6.0,,,2012,아파트,중개거래,서울 성동구
2023,11440,마포구,10200,공덕동,1,대지,0462,0000,마포공덕파크팰리스Ⅱ,2023-05-15,35000,42.5,64.73,13.0,,,2005,오피스텔,직거래,
2023,11590,동작구,10200,상도동,1,대지,0214,0028,상도세인트빌D동(214-28외),2023-05-15,29400,41.43,29.75,2.0,,,2015,연립다세대,중개거래,서울 동작구
2023,11620,관악구,10100,봉천동,1,대지,0661,0080,드림캐슬,2023-05-15,30500,37.27,23.15,5.0,,,2016,연립다세대,중개거래,서울 관악구
2023,11620,관악구,10200,신림동,1,대지,0504,0020,라임캐슬,2023-05-15,28500,28.41,15.92,3.0,,,2016,연립다세대,중개거래,"서울 관악구, 서울 동작구"
2023,11380,은평구,10700,응암동,1,대지,0335,0029,다베로(335-29),2023-05-15,30000,37.77,26.61,4.0,,,2016,연립다세대,중개거래,서울 중랑구
2023,11740,강동구,10500,길동,1,대지,0365,0001,라인,2023-05-15,74500,84.99,0.0,2.0,,,1998,아파트,직거래,
2023,11530,구로구,10800,오류동,1,대지,0335,0000,금강,2023-05-14,35500,65.88,0.0,13.0,,,1996,아파트,중개거래,서울 구로구
2023,11470,양천구,10100,신정동,1,대지,1326,0000,래미안목동아델리체(1326),2023-05-14,161000,115.97,0.0,13.0,,,2021,아파트,중개거래,서울 양천구
2023,11140,중구,15600,입정동,1,대지,0189,0001,힐스테이트세운센트럴1단지,2023-05-14,89710,49.44,0.0,13.0,분양권,,0,아파트,중개거래,서울 용산구
2023,11290,성북구,13300,정릉동,1,대지,0494,0000,중앙하이츠빌1단지,2023-05-14,75000,84.98,0.0,16.0,,,2004,아파트,중개거래,서울 성북구
2023,11290,성북구,13800,장위동,1,대지,0008,0002,석계역한일노벨리아시티,2023-05-14,11000,14.71,0.0,12.0,,,2019,아파트,중개거래,서울 성북구
2023,11590,동작구,10700,사당동,1,대지,0105,0000,사당우성3,2023-05-14,64000,46.75,0.0,1.0,,,1993,아파트,중개거래,서울 동작구
2023,11305,강북구,10300,수유동,1,대지,0560,0110,두산아트빌라,2023-05-14,12000,34.11,18.98,-1.0,,,1993,연립다세대,직거래,
2023,11380,은평구,11400,진관동,1,대지,0092,0000,은평뉴타운 제각말 푸르지오(5-4단지),2023-05-14,77000,84.89,0.0,3.0,,,2010,아파트,중개거래,서울 은평구
2023,11590,동작구,10700,사당동,1,대지,0105,0000,사당우성3,2023-05-14,64000,46.75,0.0,3.0,,,1993,아파트,중개거래,"서울 관악구, 서울 동작구"
2023,11200,성동구,11300,옥수동,1,대지,0561,0000,래미안 옥수 리버젠,2023-05-14,172000,113.52,0.0,5.0,,,2012,아파트,직거래,
2023,11380,은평구,10700,응암동,1,대지,0766,0000,백련산파크자이,2023-05-14,77000,59.79,0.0,7.0,,,2021,아파트,중개거래,서울 은평구
2023,11500,강서구,10200,등촌동,1,대지,0631,0000,등촌동두산위브센티움,2023-05-13,24700,43.11,58.46,8.0,,,2004,오피스텔,중개거래,서울 강서구
2023,11500,강서구,10500,마곡동,1,대지,0748,0000,마곡13단지힐스테이트마스터,2023-05-13,99500,59.98,0.0,4.0,,,2017,아파트,중개거래,서울 강서구
2023,11380,은평구,10400,갈현동,1,대지,0519,0008,다원리치빌,2023-05-13,29500,52.08,31.86,2.0,,,2017,연립다세대,중개거래,서울 은평구
2023,11305,강북구,10100,미아동,1,대지,0791,2797,삼우주택,2023-05-13,14000,49.17,35.99,1.0,,,1993,연립다세대,중개거래,서울 강북구
2023,11290,성북구,13300,정릉동,1,대지,0506,0010,동성그린하우스,2023-05-13,17200,47.91,25.27,5.0,,,2003,연립다세대,중개거래,서울 성북구
2023,11470,양천구,10200,목동,1,대지,0603,0002,목동대우마이빌,2023-05-13,14300,28.08,38.08,5.0,,,2003,오피스텔,중개거래,서울 양천구
2023,11440,마포구,12200,합정동,1,대지,0434,0012,대명에르메스1,2023-05-13,35200,28.56,19.67,3.0,,,2011,연립다세대,중개거래,인천 계양구
2023,11560,영등포구,12300,문래동5가,1,대지,0023,0001,문래현대5차,2023-05-13,72000,84.79,0.0,3.0,,,1992,아파트,중개거래,서울 영등포구
2023,11680,강남구,11400,일원동,1,대지,0741,0000,래미안 개포 루체하임,2023-05-13,184000,59.99,0.0,11.0,,,2018,아파트,중개거래,서울 강남구
2023,11470,양천구,10100,신정동,1,대지,0326,0000,목동신시가지12,2023-05-13,136000,71.64,0.0,4.0,,,1988,아파트,중개거래,서울 양천구
2023,11410,서대문구,10500,냉천동,1,대지,0260,0000,동부센트레빌,2023-05-13,68000,59.86,0.0,8.0,,,2002,아파트,중개거래,"경기 안성시, 서울 서대문구"
2023,11470,양천구,10100,신정동,1,대지,0326,0000,목동신시가지12,2023-05-13,130500,71.64,0.0,4.0,,,1988,아파트,중개거래,서울 양천구
2023,11260,중랑구,10600,신내동,1,대지,0648,0000,디아뜨갤러리,2023-05-13,12000,35.1,44.45,5.0,,,2003,오피스텔,중개거래,서울 중랑구
2023,11140,중구,16500,황학동,1,대지,2545,0000,롯데캐슬,2023-05-13,79700,59.91,0.0,32.0,,,2008,아파트,중개거래,서울 성동구
2023,11590,동작구,10200,상도동,1,대지,0242,0104,동광빌라(242-104),2023-05-13,16000,40.7,27.0,1.0,,,1986,연립다세대,직거래,
2023,11305,강북구,10100,미아동,1,대지,0813,0000,래미안트리베라1단지,2023-05-13,65000,59.6,0.0,8.0,,,2010,아파트,중개거래,서울 강북구
2023,11500,강서구,10300,화곡동,1,대지,0464,0016,다솜빌,2023-05-13,23500,64.15,29.06,4.0,,,2010,연립다세대,중개거래,서울 관악구
2023,11410,서대문구,11800,홍은동,1,대지,0467,0000,북한산두산위브,2023-05-13,81000,84.78,0.0,5.0,,,2020,아파트,중개거래,서울 서대문구
2023,11290,성북구,13400,길음동,1,대지,1281,0000,길음뉴타운4단지(e편한세상),2023-05-13,69300,59.97,0.0,3.0,,,2005,아파트,중개거래,서울 성북구
2023,11545,금천구,10300,시흥동,1,대지,0928,0033,삼성빌라나동,2023-05-13,15000,32.24,25.46,2.0,,,1992,연립다세대,중개거래,서울 금천구
2023,11260,중랑구,10600,신내동,1,대지,0591,0000,동성아파트,2023-05-13,44800,59.4,0.0,6.0,,,1997,아파트,중개거래,서울 중랑구
2023,11470,양천구,10100,신정동,1,대지,0314,0000,목동신시가지8,2023-05-13,113000,54.94,0.0,5.0,,,1987,아파트,중개거래,서울 양천구
2023,11380,은평구,10800,역촌동,1,대지,0071,0002,소원노블레스,2023-05-13,34900,48.36,28.89,6.0,,,2016,연립다세대,중개거래,서울 은평구
2023,11470,양천구,10100,신정동,1,대지,0888,0031,예지쉐르빌16차,2023-05-13,32600,58.42,28.7,5.0,,,2002,연립다세대,중개거래,서울 양천구
2023,11620,관악구,10100,봉천동,1,대지,1724,0000,관악월드메르디앙,2023-05-13,66000,79.27,0.0,3.0,,,2005,아파트,중개거래,서울 관악구
2023,11560,영등포구,13300,대림동,1,대지,0709,0003,타워 오피스텔,2023-05-13,12500,30.72,36.73,8.0,,,2004,오피스텔,중개거래,서울 영등포구
2023,11500,강서구,10900,방화동,1,대지,0849,0000,벽산에어트리움,2023-05-13,10900,28.03,37.34,5.0,,,2003,오피스텔,중개거래,서울 강서구
2023,11200,성동구,10700,행당동,1,대지,0349,0000,서울숲 한신 더 휴,2023-05-13,103000,59.91,0.0,7.0,,,2003,아파트,중개거래,"서울 성동구, 서울 중랑구"
2023,11380,은평구,10800,역촌동,1,대지,0030,0012,제일빌라,2023-05-13,18000,37.26,25.68,2.0,,,1990,연립다세대,중개거래,서울 은평구
2023,11110,종로구,17700,평동,1,대지,0233,0000,경희궁자이(3단지),2023-05-13,184000,84.84,0.0,9.0,,,2017,아파트,중개거래,"서울 서대문구, 서울 종로구"
2023,11350,노원구,10200,월계동,1,대지,0018,0000,한진한화그랑빌,2023-05-13,79000,84.97,0.0,11.0,,,2002,아파트,중개거래,서울 노원구
2023,11740,강동구,10200,고덕동,1,대지,0688,0000,래미안힐스테이트고덕,2023-05-13,187000,120.01,0.0,6.0,,,2016,아파트,중개거래,서울 강동구
2023,11260,중랑구,10200,상봉동,1,대지,0106,0000,상봉힐스테이,2023-05-13,27000,14.75,0.0,9.0,,,2021,아파트,직거래,
2023,11500,강서구,10300,화곡동,1,대지,0340,0092,인터시티빌라(340-92),2023-05-13,18800,39.58,23.9,2.0,,,2002,연립다세대,중개거래,서울 강서구
2023,11110,종로구,13300,익선동,1,대지,0034,0000,BIZ-WELL 종로 오피스텔,2023-05-13,13500,24.86,35.85,7.0,,,2004,오피스텔,중개거래,서울 종로구
2023,11560,영등포구,11400,당산동4가,1,대지,0029,0000,한강아파트,2023-05-13,89150,84.98,0.0,18.0,,,1999,아파트,중개거래,서울 영등포구
2023,11470,양천구,10100,신정동,1,대지,0956,0007,목동M타운101동102동103동,2023-05-13,35000,41.84,25.8,3.0,,,2016,연립다세대,중개거래,서울 양천구
2023,11680,강남구,11100,세곡동,1,대지,0533,0000,세곡푸르지오,2023-05-13,130000,84.84,0.0,2.0,,,2012,아파트,중개거래,서울 강남구
2023,11350,노원구,10500,상계동,1,대지,1276,0000,청암2단지,2023-05-13,36000,49.77,0.0,1.0,,,2001,아파트,중개거래,서울 노원구
2023,11170,용산구,10100,후암동,1,대지,0409,0079,(409-79),2023-05-13,39900,55.38,26.7,3.0,,,2000,연립다세대,중개거래,서울 용산구
2023,11305,강북구,10300,수유동,1,대지,0165,0019,한신팰리스,2023-05-13,20300,38.95,20.8,5.0,,,2016,연립다세대,중개거래,서울 강북구
2023,11710,송파구,10100,잠실동,1,대지,0022,0000,리센츠,2023-05-13,180000,59.99,0.0,28.0,,,2008,아파트,중개거래,서울 송파구
2023,11200,성동구,11200,금호동4가,1,대지,0340,0000,서울숲푸르지오,2023-05-13,115000,59.9,0.0,3.0,,,2007,아파트,중개거래,서울 성동구
2023,11305,강북구,10100,미아동,1,대지,1353,0000,에스케이북한산시티,2023-05-13,58700,59.98,0.0,12.0,,,2004,아파트,중개거래,서울 강북구
2023,11500,강서구,10400,가양동,1,대지,1490,0000,가양도시개발9-2단지,2023-05-13,46000,34.44,0.0,7.0,,,1993,아파트,중개거래,서울 강서구
2023,11710,송파구,10100,잠실동,1,대지,0035,0000,트리지움,2023-05-13,210000,84.83,0.0,6.0,,,2007,아파트,중개거래,서울 송파구
2023,11350,노원구,10500,상계동,1,대지,0647,0000,상계주공12(고층),2023-05-13,51000,49.94,0.0,9.0,,,1988,아파트,중개거래,서울 노원구
2023,11530,구로구,10200,구로동,1,대지,0187,0003,예성유토피아(187-3),2023-05-13,40000,64.24,85.88,2.0,,,2005,오피스텔,중개거래,서울 구로구
2023,11740,강동구,10500,길동,1,대지,0320,0002,강동디앤써밋,2023-05-13,27500,17.85,7.76,10.0,,,2019,연립다세대,중개거래,서울 강동구
2023,11620,관악구,10100,봉천동,1,대지,0869,0003,프라비다1,2023-05-13,13068,18.22,25.18,3.0,,,2012,오피스텔,중개거래,서울 관악구
2023,11710,송파구,10900,장지동,1,대지,0895,0000,송파와이즈더샵,2023-05-13,153000,97.17,0.0,5.0,,,2016,아파트,중개거래,서울 송파구
2023,11620,관악구,10100,봉천동,1,대지,1021,0000,일두(1021),2023-05-13,28000,57.66,0.0,5.0,,,1985,아파트,중개거래,서울 관악구
2023,11305,강북구,10300,수유동,1,대지,0348,0109,경모빌라(348-109),2023-05-13,10500,28.08,14.91,4.0,,,1993,연립다세대,중개거래,서울 강북구
2023,11230,동대문구,10300,제기동,1,대지,1212,0000,한신아파트,2023-05-13,62000,59.84,0.0,4.0,,,2004,아파트,중개거래,서울 동대문구
2023,11200,성동구,10200,하왕십리동,1,대지,1070,0000,센트라스,2023-05-13,115000,59.94,0.0,2.0,,,2016,아파트,중개거래,서울 성동구
2023,11680,강남구,11400,일원동,1,대지,0739,0000,청솔빌리지,2023-05-13,130000,59.75,82.93,1.0,,,1993,연립다세대,중개거래,서울 강남구
2023,11305,강북구,10100,미아동,1,대지,1356,0000,경남아너스빌(1356-0),2023-05-13,55000,59.96,0.0,1.0,,,2003,아파트,중개거래,서울 강북구
2023,11110,종로구,16200,효제동,1,대지,0065,0002,포레스트힐시티,2023-05-13,17000,16.67,0.0,4.0,,,2017,아파트,중개거래,서울 종로구
2023,11590,동작구,10200,상도동,1,대지,0363,0164,상도휴엔하임,2023-05-13,14500,14.7,0.0,9.0,,,2016,아파트,중개거래,서울 동작구
2023,11230,동대문구,10500,답십리동,1,대지,0497,0023,청계푸르지오시티,2023-05-13,14400,18.92,0.0,12.0,,,2015,아파트,중개거래,서울 동대문구
2023,11740,강동구,10500,길동,1,대지,0346,0001,효성노바,2023-05-13,50000,64.22,0.0,7.0,,,2003,아파트,중개거래,서울 강동구
2023,11290,성북구,13900,석관동,1,대지,0408,0000,신동아파밀리에,2023-05-13,78000,84.81,0.0,6.0,,,2011,아파트,중개거래,서울 성북구
2023,11305,강북구,10400,우이동,1,대지,0165,0031,오성빌라(B),2023-05-13,17100,47.41,26.79,3.0,,,1995,연립다세대,중개거래,서울 성북구
2023,11410,서대문구,11800,홍은동,1,대지,0396,0024,현상준건물,2023-05-13,7900,22.95,28.99,6.0,,,2003,오피스텔,중개거래,"서울 서대문구, 서울 은평구"
2023,11530,구로구,10800,오류동,1,대지,0031,0004,오류동휘버스아파트,2023-05-13,15500,46.89,67.59,6.0,,,2006,오피스텔,중개거래,서울 구로구
2023,11740,강동구,10500,길동,1,대지,0401,0001,하나플러스,2023-05-13,67000,84.85,0.0,6.0,,,2004,아파트,직거래,
2023,11440,마포구,11600,하중동,1,대지,0101,0000,한강밤섬자이,2023-05-13,150000,84.99,0.0,9.0,,,2010,아파트,중개거래,서울 마포구
2023,11380,은평구,10600,대조동,1,대지,0188,0027,대운아트빌2차,2023-05-12,22000,35.68,18.41,3.0,,20230516,2012,연립다세대,중개거래,서울 은평구
2023,11440,마포구,11000,노고산동,1,대지,0107,0036,현대벤처빌,2023-05-12,30000,41.58,0.0,16.0,,,2002,아파트,중개거래,서울 마포구
2023,11290,성북구,13500,종암동,1,대지,0133,0000,래미안세레니티,2023-05-12,81000,114.99,0.0,10.0,,,2009,아파트,직거래,
2023,11380,은평구,10600,대조동,1,대지,0220,0026,카리스글로리아,2023-05-12,31400,45.8,27.15,6.0,,,2014,연립다세대,중개거래,서울 은평구
2023,11200,성동구,10700,행당동,1,대지,0347,0000,대림e-편한세상,2023-05-12,54700,59.96,0.0,14.0,,20230512,2000,아파트,직거래,
2023,11110,종로구,14900,원서동,,,,,,2023-05-12,35000,43.4,67.1,0.0,,,1970,단독다가구,중개거래,서울 종로구
2023,11560,영등포구,11500,당산동5가,1,대지,0033,0001,당산역 한강포스빌,2023-05-12,17300,30.43,42.89,8.0,,,2005,오피스텔,중개거래,서울 영등포구
2023,11140,중구,15600,입정동,1,대지,0002,0004,힐스테이트세운센트럴2단지,2023-05-12,76390,49.96,0.0,9.0,분양권,,0,아파트,중개거래,서울 성동구
2023,11305,강북구,10300,수유동,1,대지,0535,0156,대보빌라,2023-05-12,12500,26.79,24.89,1.0,,,1992,연립다세대,중개거래,서울 강북구
2023,11590,동작구,10100,노량진동,1,대지,0205,0032,한강하이츠빌라1,2023-05-12,39500,56.84,24.74,3.0,,,1996,연립다세대,중개거래,서울 동작구
2023,11350,노원구,10600,중계동,1,대지,0362,0001,주공8,2023-05-12,55000,49.72,0.0,11.0,,,1993,아파트,중개거래,서울 노원구
2023,11350,노원구,10200,월계동,1,대지,0635,0004,그랑디오피스텔,2023-05-12,6700,19.81,19.81,4.0,,,2002,오피스텔,중개거래,서울 노원구
2023,11500,강서구,10300,화곡동,1,대지,0095,0151,미주,2023-05-12,9000,41.58,28.95,-1.0,,,1986,연립다세대,직거래,
